id,name,logo_path,parent_id,territory_id,official_name,code,gender,is_active,team_type
263,Zanzibar National Team,user://assets/textures/territory_logo/263.webp,,263,Zanzibar National Team,,0,1,1
264,Zimbabwe National Team,user://assets/textures/territory_logo/264.webp,,264,Republic of Zimbabwe National Team,,0,1,1
265,Abkhazia Women's National Team,user://assets/textures/territory_logo/1.webp,,1,Republic of Abkhazia Women's National Team,,1,1,1
266,Afghanistan Women's National Team,user://assets/textures/territory_logo/2.webp,,2,Islamic Emirate of Afghanistan Women's National Team,,1,1,1
267,Akrotiri and Dhekelia Women's National Team,user://assets/textures/territory_logo/3.webp,,3,Sovereign Base Areas of Akrotiri and Dhekelia Women's National Team,,1,1,1
268,Aland Islands Women's National Team,user://assets/textures/territory_logo/4.webp,,4,Åland Women's National Team,,1,1,1
269,Albania Women's National Team,user://assets/textures/territory_logo/5.webp,,5,Republic of Albania Women's National Team,,1,1,1
270,Algeria Women's National Team,user://assets/textures/territory_logo/6.webp,,6,People's Democratic Republic of Algeria Women's National Team,,1,1,1
271,American Samoa Women's National Team,user://assets/textures/territory_logo/7.webp,,7,American Samoa Women's National Team,,1,1,1
272,Andorra Women's National Team,user://assets/textures/territory_logo/8.webp,,8,Principality of Andorra Women's National Team,,1,1,1
273,Angola Women's National Team,user://assets/textures/territory_logo/9.webp,,9,Republic of Angola Women's National Team,,1,1,1
274,Anguilla Women's National Team,user://assets/textures/territory_logo/10.webp,,10,Anguilla Women's National Team,,1,1,1
275,Antigua and Barbuda Women's National Team,user://assets/textures/territory_logo/11.webp,,11,Antigua and Barbuda Women's National Team,,1,1,1
276,Argentina Women's National Team,user://assets/textures/territory_logo/12.webp,,12,Argentine Republic Women's National Team,,1,1,1
277,Armenia Women's National Team,user://assets/textures/territory_logo/13.webp,,13,Republic of Armenia Women's National Team,,1,1,1
278,Aruba Women's National Team,user://assets/textures/territory_logo/14.webp,,14,Country of Aruba Women's National Team,,1,1,1
279,Ascension Island Women's National Team,user://assets/textures/territory_logo/15.webp,,15,Ascension Island Women's National Team,,1,1,1
280,Australia Women's National Team,user://assets/textures/territory_logo/16.webp,,16,Commonwealth of Australia Women's National Team,,1,1,1
281,Austria Women's National Team,user://assets/textures/territory_logo/17.webp,,17,Republic of Austria Women's National Team,,1,1,1
282,Azerbaijan Women's National Team,user://assets/textures/territory_logo/18.webp,,18,Republic of Azerbaijan Women's National Team,,1,1,1
283,Bahamas Women's National Team,user://assets/textures/territory_logo/19.webp,,19,Commonwealth of the Bahamas Women's National Team,,1,1,1
284,Bahrain Women's National Team,user://assets/textures/territory_logo/20.webp,,20,Kingdom of Bahrain Women's National Team,,1,1,1
285,Bangladesh Women's National Team,user://assets/textures/territory_logo/21.webp,,21,People's Republic of Bangladesh Women's National Team,,1,1,1
286,Barbados Women's National Team,user://assets/textures/territory_logo/22.webp,,22,Barbados Women's National Team,,1,1,1
287,Belarus Women's National Team,user://assets/textures/territory_logo/23.webp,,23,Republic of Belarus Women's National Team,,1,1,1
288,Belgium Women's National Team,user://assets/textures/territory_logo/24.webp,,24,Kingdom of Belgium Women's National Team,,1,1,1
289,Belize Women's National Team,user://assets/textures/territory_logo/25.webp,,25,Belize Women's National Team,,1,1,1
290,Benin Women's National Team,user://assets/textures/territory_logo/26.webp,,26,Republic of Benin Women's National Team,,1,1,1
291,Bermuda Women's National Team,user://assets/textures/territory_logo/27.webp,,27,Bermuda Women's National Team,,1,1,1
292,Bhutan Women's National Team,user://assets/textures/territory_logo/28.webp,,28,Kingdom of Bhutan Women's National Team,,1,1,1
293,Bolivia Women's National Team,user://assets/textures/territory_logo/29.webp,,29,Plurinational State of Bolivia Women's National Team,,1,1,1
294,Bonaire Women's National Team,user://assets/textures/territory_logo/30.webp,,30,Bonaire Women's National Team,,1,1,1
295,Bosnia and Herzegovina Women's National Team,user://assets/textures/territory_logo/31.webp,,31,Bosnia and Herzegovina Women's National Team,,1,1,1
296,Botswana Women's National Team,user://assets/textures/territory_logo/32.webp,,32,Republic of Botswana Women's National Team,,1,1,1
297,Brazil Women's National Team,user://assets/textures/territory_logo/33.webp,,33,Federative Republic of Brazil Women's National Team,,1,1,1
298,British Virgin Islands Women's National Team,user://assets/textures/territory_logo/34.webp,,34,Virgin Islands Women's National Team,,1,1,1
299,Brunei Women's National Team,user://assets/textures/territory_logo/35.webp,,35,Brunei Darussalam Women's National Team,,1,1,1
300,Bulgaria Women's National Team,user://assets/textures/territory_logo/36.webp,,36,Republic of Bulgaria Women's National Team,,1,1,1
301,Burkina Faso Women's National Team,user://assets/textures/territory_logo/37.webp,,37,Burkina Faso Women's National Team,,1,1,1
302,Burundi Women's National Team,user://assets/textures/territory_logo/38.webp,,38,Republic of Burundi Women's National Team,,1,1,1
303,Cambodia Women's National Team,user://assets/textures/territory_logo/39.webp,,39,Kingdom of Cambodia Women's National Team,,1,1,1
304,Cameroon Women's National Team,user://assets/textures/territory_logo/40.webp,,40,Republic of Cameroon Women's National Team,,1,1,1
305,Canada Women's National Team,user://assets/textures/territory_logo/41.webp,,41,Canada Women's National Team,,1,1,1
306,Cape Verde Women's National Team,user://assets/textures/territory_logo/42.webp,,42,Republic of Cabo Verde Women's National Team,,1,1,1
307,Cayman Islands Women's National Team,user://assets/textures/territory_logo/43.webp,,43,Cayman Islands Women's National Team,,1,1,1
308,Central African Republic Women's National Team,user://assets/textures/territory_logo/44.webp,,44,Central African Republic Women's National Team,,1,1,1
309,Chad Women's National Team,user://assets/textures/territory_logo/45.webp,,45,Republic of Chad Women's National Team,,1,1,1
310,Chile Women's National Team,user://assets/textures/territory_logo/46.webp,,46,Republic of Chile Women's National Team,,1,1,1
311,China Women's National Team,user://assets/textures/territory_logo/47.webp,,47,People's Republic of China Women's National Team,,1,1,1
312,Christmas Island Women's National Team,user://assets/textures/territory_logo/48.webp,,48,Territory of Christmas Island Women's National Team,,1,1,1
313,Cocos Islands Women's National Team,user://assets/textures/territory_logo/49.webp,,49,Territory of Cocos (Keeling) Islands Women's National Team,,1,1,1
314,Colombia Women's National Team,user://assets/textures/territory_logo/50.webp,,50,Republic of Colombia Women's National Team,,1,1,1
315,Comoros Women's National Team,user://assets/textures/territory_logo/51.webp,,51,Union of the Comoros Women's National Team,,1,1,1
316,Congo Women's National Team,user://assets/textures/territory_logo/52.webp,,52,Republic of the Congo Women's National Team,,1,1,1
317,Cook Islands Women's National Team,user://assets/textures/territory_logo/53.webp,,53,Cook Islands Women's National Team,,1,1,1
318,Costa Rica Women's National Team,user://assets/textures/territory_logo/54.webp,,54,Republic of Costa Rica Women's National Team,,1,1,1
319,Croatia Women's National Team,user://assets/textures/territory_logo/55.webp,,55,Republic of Croatia Women's National Team,,1,1,1
320,Cuba Women's National Team,user://assets/textures/territory_logo/56.webp,,56,Republic of Cuba Women's National Team,,1,1,1
321,Curaçao Women's National Team,user://assets/textures/territory_logo/57.webp,,57,Country of Curaçao Women's National Team,,1,1,1
322,Cyprus Women's National Team,user://assets/textures/territory_logo/58.webp,,58,Republic of Cyprus Women's National Team,,1,1,1
323,Czechia Women's National Team,user://assets/textures/territory_logo/59.webp,,59,Czech Republic Women's National Team,,1,1,1
324,Denmark Women's National Team,user://assets/textures/territory_logo/60.webp,,60,Kingdom of Denmark Women's National Team,,1,1,1
325,Djibouti Women's National Team,user://assets/textures/territory_logo/61.webp,,61,Republic of Djibouti Women's National Team,,1,1,1
326,Dominica Women's National Team,user://assets/textures/territory_logo/62.webp,,62,Commonwealth of Dominica Women's National Team,,1,1,1
327,Dominican Republic Women's National Team,user://assets/textures/territory_logo/63.webp,,63,Dominican Republic Women's National Team,,1,1,1
328,DR Congo Women's National Team,user://assets/textures/territory_logo/64.webp,,64,Democratic Republic of the Congo Women's National Team,,1,1,1
329,Timor-Leste Women's National Team,user://assets/textures/territory_logo/65.webp,,65,Democratic Republic of Timor-Leste Women's National Team,,1,1,1
330,Easter Island Women's National Team,user://assets/textures/territory_logo/66.webp,,66,Easter Island Women's National Team,,1,1,1
331,Ecuador Women's National Team,user://assets/textures/territory_logo/67.webp,,67,Republic of Ecuador Women's National Team,,1,1,1
332,Egypt Women's National Team,user://assets/textures/territory_logo/68.webp,,68,Arab Republic of Egypt Women's National Team,,1,1,1
333,El Salvador Women's National Team,user://assets/textures/territory_logo/69.webp,,69,Republic of El Salvador Women's National Team,,1,1,1
334,England Women's National Team,user://assets/textures/territory_logo/70.webp,,70,England Women's National Team,,1,1,1
335,Equatorial Guinea Women's National Team,user://assets/textures/territory_logo/71.webp,,71,Republic of Equatorial Guinea Women's National Team,,1,1,1
336,Eritrea Women's National Team,user://assets/textures/territory_logo/72.webp,,72,State of Eritrea Women's National Team,,1,1,1
337,Estonia Women's National Team,user://assets/textures/territory_logo/73.webp,,73,Republic of Estonia Women's National Team,,1,1,1
338,Eswatini Women's National Team,user://assets/textures/territory_logo/74.webp,,74,Kingdom of Eswatini Women's National Team,,1,1,1
339,Ethiopia Women's National Team,user://assets/textures/territory_logo/75.webp,,75,Federal Democratic Republic of Ethiopia Women's National Team,,1,1,1
340,Falkland Islands Women's National Team,user://assets/textures/territory_logo/76.webp,,76,Falkland Islands Women's National Team,,1,1,1
341,Faroe Islands Women's National Team,user://assets/textures/territory_logo/77.webp,,77,Faroe Islands Women's National Team,,1,1,1
342,Federated States of Micronesia Women's National Team,user://assets/textures/territory_logo/78.webp,,78,Federated States of Micronesia Women's National Team,,1,1,1
343,Fiji Women's National Team,user://assets/textures/territory_logo/79.webp,,79,Republic of Fiji Women's National Team,,1,1,1
344,Finland Women's National Team,user://assets/textures/territory_logo/80.webp,,80,Republic of Finland Women's National Team,,1,1,1
345,France Women's National Team,user://assets/textures/territory_logo/81.webp,,81,French Republic Women's National Team,,1,1,1
346,French Guiana Women's National Team,user://assets/textures/territory_logo/82.webp,,82,French Guiana Women's National Team,,1,1,1
347,French Polynesia Women's National Team,user://assets/textures/territory_logo/83.webp,,83,French Polynesia Women's National Team,,1,1,1
348,Gabon Women's National Team,user://assets/textures/territory_logo/84.webp,,84,Gabonese Republic Women's National Team,,1,1,1
349,The Gambia Women's National Team,user://assets/textures/territory_logo/85.webp,,85,Republic of the Gambia Women's National Team,,1,1,1
350,Georgia Women's National Team,user://assets/textures/territory_logo/86.webp,,86,Georgia Women's National Team,,1,1,1
351,Germany Women's National Team,user://assets/textures/territory_logo/87.webp,,87,Federal Republic of Germany Women's National Team,,1,1,1
352,Ghana Women's National Team,user://assets/textures/territory_logo/88.webp,,88,Republic of Ghana Women's National Team,,1,1,1
353,Gibraltar Women's National Team,user://assets/textures/territory_logo/89.webp,,89,Gibraltar Women's National Team,,1,1,1
354,Gozo Women's National Team,user://assets/textures/territory_logo/90.webp,,90,Gozo Women's National Team,,1,1,1
355,Greece Women's National Team,user://assets/textures/territory_logo/91.webp,,91,Hellenic Republic Women's National Team,,1,1,1
356,Greenland Women's National Team,user://assets/textures/territory_logo/92.webp,,92,Greenland Women's National Team,,1,1,1
357,Grenada Women's National Team,user://assets/textures/territory_logo/93.webp,,93,Grenada Women's National Team,,1,1,1
358,Guadeloupe Women's National Team,user://assets/textures/territory_logo/94.webp,,94,Guadeloupe Women's National Team,,1,1,1
359,Guam Women's National Team,user://assets/textures/territory_logo/95.webp,,95,Guam Women's National Team,,1,1,1
360,Guatemala Women's National Team,user://assets/textures/territory_logo/96.webp,,96,Republic of Guatemala Women's National Team,,1,1,1
361,Guernsey Women's National Team,user://assets/textures/territory_logo/97.webp,,97,Guernsey Women's National Team,,1,1,1
